ID;Tanggal_Tweet;Isi_Tweet;Nama_Pengguna;Jumlah_Retweet;Sumber;Retweet_Status;Hashtag;Sentimen
1,33E+18;22/11/2020 14:34;b'Sambut Sekolah Tatap Muka, Wagub Riza Patria: Kesiapan Jakarta Sudah Sangat Baik https://t.co/5FAGlnHuq4';idtodayco;1;Twitter Web App;0;[];positif
1,33E+18;22/11/2020 14:33;b'Sekolah Tatap Muka Bogor Mulai 11 Januari 2021, Bima Arya: Kesehatan dan Keselamatan Paling Utama\n@Seputar_JawaBrt\n@jabarbicara\n@JabarbicaraId\n@FriskillaKopi\n@bogorkab\n@BimaAryaS\n https://t.co/6eLmLgmcT3';jabarbicaraok;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 14:31;b'RT @ruangguru: \xe2\x9d\x97 BREAKING NEWS\xe2\x9d\x97\n\nMendikbud, Nadiem Makarim memperbolehkan sekolah tatap muka, mulai Januari 2021!\n\nA THREAD\xe2\x9c\xa8';bilalputbilak;1558;Twitter Web App;1;[];positif
1,33E+18;22/11/2020 14:30;b'Hasil polling. 56,3 persen setuju sekolah tatap muka pada semester depan dibuka kembali, sementara 43,8 persen tak setuju. https://t.co/Ej5xtOwx7O https://t.co/radfLjYqr6';RRIPrograma3;0;Twitter Web App;0;[];positif
1,33E+18;22/11/2020 14:30;b'cape sekolah online, tp gamau sekolah tatap muka \xf0\x9f\x94\xab\xf0\x9f\x98\x94';urrfavangel;0;Twitter for iPhone;0;[];positif
1,33E+18;22/11/2020 14:28;b'Terpopuler: Sekolah Boleh Tatap Muka Mulai 2021, Ini Protokol Terbarunya https://t.co/9sSSABPxOv';tusuksate_net;0;IFTTT;0;[];positif
1,33E+18;22/11/2020 14:28;b'sekolah mau belajar tatap muka di 2021? kalo jd orang tua, ngijinin ga?';fannyfrhn;0;Twitter Web App;0;[];positif
1,33E+18;22/11/2020 14:27;b'RT @Devda81: Pemerintah memberlakukan kebijakan, mulai semester genap tahun ajaran 2020/2021 atau Januari 2021. Jadi daerah dan sekolah dih\xe2\x80\xa6';MinakMegaow;2;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 14:27;b'@tirta_hudhi dok, apa keputusan tepat kalo januari 2021 sekolah boleh tatap muka? kemarin sempet nonton di tv one, di amerika sekolah tatap muka menyebabkan klaster baru dan akhirnya ditutup lagi sekolahnya';awwnicu;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 14:25;b'RT @CNNIndonesia: Mulai Januari 2021, sekolah tatap muka kembali diperbolehkan dengan beberapa syarat. Salah satunya adalah pembatasan juml\xe2\x80\xa6';21kikiyasisara;41;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 14:24;b'Wagub DKI: Terlalu Pagi Putuskan Pembukaan Sekolah Tatap Muka\nhttps://t.co/Qruc6FKsYY';OposisiCerdas;12;Twitter Web App;0;[];positif
1,33E+18;22/11/2020 14:24;b'@UN1TY_Official Eh tapi beberapa sekolah di daerah, denger\xc2\xb2 si udah ada yang mulai tatap muka';ra1798;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 14:22;b'Jelang Tatap Muka, Ketua DPD Imbau Bentuk Satgas Covid-19 Sekolah \n\n#SatgasCovid19 #IngatPesanIbu #PakaiMasker #JagaJarak #JagaJarakHindariKerumunan #CuciTangan #CuciTanganPakaiSabun\n\nhttps://t.co/CnilOMSLzH';mediaindonesia;0;Twitter Web App;0;['SatgasCovid19', 'IngatPesanIbu', 'PakaiMasker', 'JagaJarak', 'JagaJarakHindariKerumunan', 'CuciTangan', 'CuciTanganPakaiSabun'];positif
1,33E+18;22/11/2020 14:21;b'Alhamdulillah.\nAnak\xc2\xb2 masih sekolah &amp;;;;;;positif
1,33E+18;22/11/2020 14:16;b'Ketua DPD Imbau Belajar Tatap Muka Harus Siapkan Satgas Covid 19 di Sekolah https://t.co/KB2yxrRV3y';katakinidotcom;0;dlvr.it;0;[];positif
1,33E+18;22/11/2020 14:15;b'Ada salah satu akun di ig nanya pada siap sekolah tatap muka belum? lah jawabannya banyak ga siap karna belum glow up \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3';SuciSoleha;0;Twitter for iPhone;0;[];positif
1,33E+18;22/11/2020 14:15;b'klo januari sekolah tatap muka gw belom siap, tapi sekolah online gw juga ga paham materinya..\xf0\x9f\x98\xad';dyanndraaaa;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 14:15;b'Hal yang patut ditekankan adalah kegiatan tatap muka tidak wajib, namun diperbolehkan. Pembukaan juga perlu memenuhi beberapa persyaratan terkait sarana kesehatan, serta persetujuan dari komite sekolah dan orang tua murid. \n\nhttps://t.co/kVaGo6Zla8';progresaid;0;Twitter Web App;0;[];positif
1,33E+18;22/11/2020 14:15;b'Di Indonesia, Menteri Pendidikan dan Kebudayaan Nadiem Makarim menyatakan pemerintah memberikan kewenangan kepada pemerintah daerah atau kantor wilayah kementerian agama untuk menentukan pembelajaran tatap muka. Aturan ini akan berlaku Januari depan\n\nhttps://t.co/pboOGNGCYO';progresaid;0;Twitter Web App;0;[];positif
1,33E+18;22/11/2020 14:05;b'RT @ruangguru: \xe2\x9d\x97 BREAKING NEWS\xe2\x9d\x97\n\nMendikbud, Nadiem Makarim memperbolehkan sekolah tatap muka, mulai Januari 2021!\n\nA THREAD\xe2\x9c\xa8';debyfebrilbs02;1558;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 14:04;b'Bulan Januari katanya udah masuk sekolah tatap muka, tapii kok aku belum siap masuk sekolah:)';aulaflykhaleesa;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 14:01;b'RT @CNNIndonesia: Mulai Januari 2021, sekolah tatap muka kembali diperbolehkan dengan beberapa syarat. Salah satunya adalah pembatasan juml\xe2\x80\xa6';tafdillah;41;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 14:01;"b'sekolah tatap muka kapan si elah. Udah ngebet ini pen naik BS lagii sambil muter muter :""'";dinosakucing;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 14:00;b'RT @NewsMuslimah: MuslimahNews \xe2\x80\x93 Apa yang akan dan sudah dilakukan Kemendikbud menyiapkan instrumen dan mekanisme sekolah tatap muka?\xc2\xa0 Jika\xe2\x80\xa6';shafajalila;68;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 13:57;b'Januari 2021 sekolah tatap muka dimulai, kenapa aku belum juga glow up';Devi_hidayah14;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 13:56;b'pengen sekolah minggu tatap muka aja \xf0\x9f\x98\xad\nga kuat selalu streaming terus gerejanya';chanienuna;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 13:55;b'RT @blogdokter: Indonesia memang hebat. Saat kasus baru Covid19 masih menanjak tajam, pemerintah berencana membuka sekolah tatap muka. \n\nSe\xe2\x80\xa6';oktaviaaar;119;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 13:53;b'RT @_antaresh: Mendikbud Nadiem Anwar Makarim mengeluarkan kebijakan terkait sekolah tatap mukabl ditengah pandemi . Nadiem mengijinkan kep\xe2\x80\xa6';Vendra_Deje;9;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 13:49;b'@firdzaradiany Selama PJJ sudah ada 5 orang murid saya yg tertular covid dr cluster keluarga. Masih berat hati jika sekolah harus dilaksanakan tatap muka, sementara pandemi belum terkendali. Tetapi banyak ortu yg mengeluh ketika anaknya harus mengikuti PJJ, dibilang gurunya magabut \xf0\x9f\x99\x83';cunidahayu;1;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 13:44;b'guru gue tuh ada yg bisa nebak masa lalu orang. gue takut banget pas udah sekolah tatap muka dia bisa tau selama dirumah gue baca au sama nontonin homo. mana yg gue nonton modelan tharntype anjrit\xf0\x9f\x98\xa5\xf0\x9f\x92\x94';06062OOO;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 13:40;b'Belajar Tatap Muka Siap Dibuka, Ketua DPD LaNyalla Mahmud Mattalitti Imbau Ada Satgas Covid Sekolah \n\nSelengkapnya di:\nhttps://t.co/oYtp8P1x1x\n\n#dpdri #lebihtahudpdri https://t.co/KLFYEMeIrB';Info_DPDRI;4;Twitter for Android;0;['dpdri', 'lebihtahudpdri'];positif
1,33E+18;22/11/2020 13:39;b'RT @ProfesorZubairi: Kalau menyimak syaratnya, cukup lumayan. Apalagi sifatnya boleh dan tidak diwajibkan. Tapi perlu ada tambahan syarat y\xe2\x80\xa6';umminejahid;6;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 13:37;b'@ceritatehfidy Teh, sekolah aku adain sesi tatap muka dan home learning, rata2 pilih tatap muka. Mau ikutan tapi salah satu alasannya masih zona merah, masih rada takut buat interaksi. Menurut teteh mending aku tetep home learning atau tatap muka?';araaa_naa;0;Twitter for iPhone;0;[];positif
1,33E+18;22/11/2020 13:30;b'Terpopuler: Sekolah Boleh Tatap Muka Mulai 2021, Ini Protokol Terbarunya https://t.co/tEPjSbq8tN https://t.co/xDs7r8HI1O';cryptindo;0;dlvr.it;0;[];positif
1,33E+18;22/11/2020 13:24;"b'@jimpoutie Gara"" sekolah mau coba tatap muka tapi gajadi awowkwk, terharu pas nya daring semua gajadi ke sekolah https://t.co/0R39VcjFpp'";youreuphor1a;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 13:24;b'Sekolah di Bangli Siap Terapkan Pembelajaran Tatap Muka https://t.co/5rnuETiDx4';jawapos;0;Jawapos.com auto tweet;0;[];positif
1,33E+18;22/11/2020 13:22;b'Pembelajaran tatap muka ini diperbolehkan bukan wajib. Keputusan ini ditentukan tiga pihak yakni pemerintah daerah, kepala sekolah dan orangtua. PJJ punya dampak negatif terhadap siswa juga orangtua, termasuk psikososial.\n@nadiemmakarim\n@jokowi\nhttps://t.co/tYG6QcFp2M';akunreceha081;2;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 13:21;b'Disdik perlu waktu satu bulan untuk melakukan sinkronisasi arahan Kemendikbud https://t.co/iGjLZWAZZK';republikaonline;0;roltweet;0;[];positif
1,33E+18;22/11/2020 13:17;b'Kapan DIY akan mulai sekolah tatap muka? Ini kata Pemda DIY\n\n#pakaimasker #COVID19 #COVID__19 #COVID\xe3\x83\xbc19 #coronavirus #COVID #CoronaUpdate #Covid_19 #Corona #VirusCorona #updatecorona #bersatulawancovid19 #jagajarak \n\nhttps://t.co/CaareGQY6H';ayoyogyacom;0;Twitter for iPhone;0;['pakaimasker', 'COVID19', 'COVID__19', 'COVIDー19', 'coronavirus', 'COVID', 'CoronaUpdate', 'Covid_19', 'Corona', 'VirusCorona', 'updatecorona', 'bersatulawancovid19', 'jagajarak'];positif
1,33E+18;22/11/2020 13:16;b'Menurut Nadiem pembelajaran jarak jauh telah meningkatkan risiko putus sekolah lebih tinggi.  #nadiemmakarim https://t.co/Azw5fe06eh';Genpi_Co;0;genpico;0;['nadiemmakarim'];positif
1,33E+18;22/11/2020 13:14;b'RT @republikaonline: Dinas pendidikan DKI Jakarta telah membuat panduan prokes sekolah tatap muka https://t.co/2kYaKRzIvz';Asyaifullah;1;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 13:14;b'@runalsan Saur mas mentri\n2. Jika tdk tatap muka maka ada resiko\na. Putus sekolah\nb. Kurang tampak  peran sekolah dlm proses belajar\nc. Kesenjangan capaian belajar semakin melebar\nd. Dampak stress pd siswa\ne. Learning loss';aabud80;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 13:13;b'DIY Belum Putuskan Kapan Akan Mulai Sekolah Tatap Muka https://t.co/6kXa5BGhUK';Joglosemarnews;0;WordPress.com;0;[];positif
1,33E+18;22/11/2020 13:12;b'Disdikpora Kabupaten Kulon Progo berhati-hati dalam memberi izin sekolah tatap muka.\n\n#pakaimasker #COVID19 #COVID__19 #COVID\xe3\x83\xbc19 #coronavirus #COVID #CoronaUpdate #Covid_19 #Corona #VirusCorona #updatecorona #bersatulawancovid19 #jagajarak \n\nhttps://t.co/FnmMbbUk8e';ayoyogyacom;0;Twitter for iPhone;0;['pakaimasker', 'COVID19', 'COVID__19', 'COVIDー19', 'coronavirus', 'COVID', 'CoronaUpdate', 'Covid_19', 'Corona', 'VirusCorona', 'updatecorona', 'bersatulawancovid19', 'jagajarak'];positif
1,33E+18;22/11/2020 13:10;b'Pemerintah memberlakukan kebijakan, mulai semester genap tahun ajaran 2020/2021 atau Januari 2021. Jadi daerah dan sekolah diharapkan dari sekarang, kalau siap melakukan tatap muka, harus segera meningkatkan kesiapannya melaksanakan ini dari sekarang sampai akhir tahun @jokowi https://t.co/ZtLIWsDmOj';Devda81;2;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:59;b'Disdik Sulawesi Selatan pantau kesiapan sekolah belajar tatap muka https://t.co/BqGUDH09HP';infoMKS_;1;IFTTT;0;[];positif
1,33E+18;22/11/2020 12:57;b'Dinas pendidikan DKI Jakarta telah membuat panduan prokes sekolah tatap muka https://t.co/2kYaKRzIvz';republikaonline;1;roltweet;0;[];positif
1,33E+18;22/11/2020 12:57;b'https://t.co/6FOsvEgNJC';monitorindo;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:55;b'RT @tvOneNews: Mendikbud Nadiem Makarim mengizinkan pemerintah daerah untuk memulai kembali kegiatan belajar tatap muka di sekolah mulai Ja\xe2\x80\xa6';msyafii02905921;3;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:54;b'Menakar Kesiapan Sekolah Tatap Muka 2021 - Muslimah News - https://t.co/EJzDBSc0OR via @newsmuslimah';PulambarSukau2;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:53;b'RT @CNNIndonesia: Mulai Januari 2021, sekolah tatap muka kembali diperbolehkan dengan beberapa syarat. Salah satunya adalah pembatasan juml\xe2\x80\xa6';JohsLie;41;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:52;b'@schfess Kalo aku belom tatap muka, cuma kdng suka di sekolah buat praktek gitu, sehari biasanya 1 pelajaran dan setiap Minggu kayanya max cuma 3 pertemuan, terus sekali ketemu cuma 2 jam, terus guru aku jadi ngga galak yeayy';erameyo;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:51;b'Sch! Mau nanya dengan yang udah sekolah tatap muka, sekolahnya cuma 4 jam, dan 3 hari ya? Atau seminggu dan ada shift? Atau gimana? Boleh ceritain ga beda sekolah pas normal sama pas pandemi gini? Makasih semuaa \xf0\x9f\x99\x8f';schfess;0;schfess;0;[];positif
1,33E+18;22/11/2020 12:49;b'Kalo emang 2021 anak anak sekolah udah boleh tatap muka, berarti anggap aja pandemi ini berakhir,tp protokol tetep ampe kapan masih pake protokol ?masih gelap';SandraupaTA;0;Twitter Web App;0;[];positif
1,33E+18;22/11/2020 12:48;b'RT @_antaresh: Mendikbud Nadiem Anwar Makarim mengeluarkan kebijakan terkait sekolah tatap mukabl ditengah pandemi . Nadiem mengijinkan kep\xe2\x80\xa6';akunreceha081;9;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:47;b'RT @blogdokter: Indonesia memang hebat. Saat kasus baru Covid19 masih menanjak tajam, pemerintah berencana membuka sekolah tatap muka. \n\nSe\xe2\x80\xa6';naeraaaaa;119;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:45;b'RT @tvOneNews: Mendikbud Nadiem Makarim mengizinkan pemerintah daerah untuk memulai kembali kegiatan belajar tatap muka di sekolah mulai Ja\xe2\x80\xa6';pejuang_tjinta;3;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:45;b'RT @SyaifulHooda: Seberapa siap sekolah utk kembali tatap muka, yuk bahas bersama di program @kabarpetang_one @tvOneNews.\n\n@cakimiNOW @DPR_\xe2\x80\xa6';ArifZulqarnain6;20;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:44;b'@arif2702daulay @jokowi Truz ada wacana sekolah udah tatap muka..\nHadeeeh';deasi912;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:41;b'RT @tvOneNews: Mendikbud Nadiem Makarim mengizinkan pemerintah daerah untuk memulai kembali kegiatan belajar tatap muka di sekolah mulai Ja\xe2\x80\xa6';isdaheru;3;Twitter for iPhone;1;[];positif
1,33E+18;22/11/2020 12:41;b'Mendikbud Nadiem Makarim mengizinkan pemerintah daerah untuk memulai kembali kegiatan belajar tatap muka di sekolah mulai Januari 2021. \nBerikut pernyataan Evy Mulyani, Kabiro Kerja Sama dan Humas Kemendikmud. Klik https://t.co/esN8uqGVU1\n#KutipanHariInitvOne #CariBeritaditvOne https://t.co/KRBI6u2zKJ';tvOneNews;3;Twitter Media Studio;0;['KutipanHariInitvOne', 'CariBeritaditvOne'];positif
1,33E+18;22/11/2020 12:40;b'Belajar Tatap Muka Segera Dimulai, KPAI: Hanya 13% Sekolah yang Siap https://t.co/gzYZeo6vAB';id_aksi;0;Twitter Web App;0;[];positif
1,33E+18;22/11/2020 12:40;b'Sch! Mau nanya dengan yang udah sekolah tatap muka, sekolahnya cuma 4 jam, dan 3 hari ya? Atau seminggu dan ada shift? Atau gimana? Boleh ceritain ga beda sekolah pas normal sama pas pandemi gini? Makasih semuaa \xf0\x9f\x99\x8f';subschfess;0;subschfess;0;[];positif
1,33E+18;22/11/2020 12:40;b'@Bunda_EvaDwiana @Iswondho2 Kekhawatiran Sekolah Tatap Muka Januari 2021\nhttps://t.co/GOsgJOK24O';OngSheri;1;Twitter Web App;0;[];negatif
1,33E+18;22/11/2020 12:39;b'RT @ailurophile614: Eruri Short SNS AU (Bahasa non-baku)\n\n****\n\nLevi gak pernah mau datang ke acara reunian sekolah karena satu alasan. Dia\xe2\x80\xa6';chewgawara;11;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:38;b'Menakar Kesiapan Sekolah Tatap Muka 2021 - Muslimah News - https://t.co/RKXV1Fb2AD via @newsmuslimah';nimaulidia28_;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:38;b'@Whatsadid ya allah tahun 2021 sekolah tatap muka udah mulai dibuka kenapa tetep ajah masih buriq \xf0\x9f\x99\x82';sitimuamalia26;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:37;b'dimusim penghujan, dimana kelembaban udara sangat tinggi,, virus yg menumpang pada droplet kemungkinan bisa bertahan lebih lama,.. belum lagi besok ada pilkada, sekolah tatap muka semua sekolah,,, ah, semoga Allah segera angkat virus ini... https://t.co/6VAefESXVu';tjahlemoe;0;Twitter Web App;0;[];positif
1,33E+18;22/11/2020 12:29;b'RT @PKarendra: Ketua DPD RI La Nyalla Mattalitti memberikan peringatan sebelum pemberlakuan belajar tatap muka di sekolah seluruh zona Covi\xe2\x80\xa6';rigita129;1;Twitter for iPhone;1;[];positif
1,33E+18;22/11/2020 12:28;b'Rencana Sekolah Tatap Muka Tahun Depan, Pemkot Depok: Tidak Ada Ekskul, Murid Langsung Pulang https://t.co/TYTEKkECqn';VNNcoid;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:27;b'@Whatsadid Sekolah udah mau tatap muka dan lo belum glowing sama \xf0\x9f\x99\x82';SamCuteSky;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:27;b'https://t.co/yZB8DfC9d9\n\nNadiem Makarim mengeluarkan kebijakan sekolah tatap muka di tengah pandemi Corona mulai 2020/2021. Bagaimana respons para orang tua?';urcaramelized;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:27;b'RT @CNNIndonesia: Mulai Januari 2021, sekolah tatap muka kembali diperbolehkan dengan beberapa syarat. Salah satunya adalah pembatasan juml\xe2\x80\xa6';shintyay_;41;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:25;b'RT @_antaresh: Mendikbud Nadiem Anwar Makarim mengeluarkan kebijakan terkait sekolah tatap mukabl ditengah pandemi . Nadiem mengijinkan kep\xe2\x80\xa6';pnugroho28;9;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:23;b'RT @CNNIndonesia: Mulai Januari 2021, sekolah tatap muka kembali diperbolehkan dengan beberapa syarat. Salah satunya adalah pembatasan juml\xe2\x80\xa6';Alfcley;41;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:22;b'@bucinkapalthai Kalo keseluruhan harusnya januari. Tp ini sekolah gue ngide banget PAS tatap muka keselllll';sleepypolca;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:22;b'RT @ailurophile614: Eruri Short SNS AU (Bahasa non-baku)\n\n****\n\nLevi gak pernah mau datang ke acara reunian sekolah karena satu alasan. Dia\xe2\x80\xa6';_cupthomas;11;Twitter Web App;1;[];positif
1,33E+18;22/11/2020 12:22;b'@huemaixoxo Sekolah gue PAS nya tatap muka bgst. Tgl 30 klo gasalah cih pdhl harusnya tatap muka tuh januari\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb';sleepypolca;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:22;b'Jumlah murid yang diizinkan untuk pembelajaran tatap muka di sekolah yakni setengah dari jumlah rata-rata #NyatanyaNyegerin #NegeriPastiBangkit https://t.co/u38CYqhhLp';lalafalcoass8;0;TweetDeck;0;['NyatanyaNyegerin', 'NegeriPastiBangkit'];positif
1,33E+18;22/11/2020 12:21;b'RT @e100ss: Belajar Tatap Muka Siap Dibuka, Ketua DPD Imbau Ada Satgas Covid Sekolah\nhttps://t.co/I2WpxhE8wO';insunpredator;1;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:19;b'Yuk, nostalgia ke jaman2 kamu masih pakai seragam sekolah. Punya kenangan apa sama masa2 sekolah dulu? Atau sekarang masih menjalani sekolah online? Eits, mulai Januari bakal mulai sekolah tatap muka nih.\n.\n.\n.\n.\n.\n.\n#RADIOTWC #TWCMedia #merahjinggapodcast #podcast #livepodcast';radio_twc;0;Twitter for Android;0;['RADIOTWC', 'TWCMedia', 'merahjinggapodcast', 'podcast', 'livepodcast'];positif
1,33E+18;22/11/2020 12:17;b'RT @CNNIndonesia: Mulai Januari 2021, sekolah tatap muka kembali diperbolehkan dengan beberapa syarat. Salah satunya adalah pembatasan juml\xe2\x80\xa6';YPraty;41;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:17;b'Masih stress gue mau masuk sekolah tatap muka';sleepypolca;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:16;"b'Sekolah tatap muka dibolehkan\nKomisi X :\n""Guru &amp";;;;;;positif
1,33E+18;22/11/2020 12:16;b'Pihak sekolah dan siswa harus melengkapi diri dengan prokes seperti masker, dan penunjang lainnya selama melakukan pembelajaran tatap muka #NyatanyaNyegerin #NegeriPastiBangkit https://t.co/zy7r40Zg3C';lalafalcoass8;0;TweetDeck;0;['NyatanyaNyegerin', 'NegeriPastiBangkit'];positif
1,33E+18;22/11/2020 12:15;b'Sekolah Tatap Muka Bogor Mulai 11 Januari 2021, Bima Arya: Kesehatan dan Keselamatan Paling Utama https://t.co/2RpXrDqUXY';FriskillaKopi;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:15;b'@irasjafii Tanpa membuka tatap muka sekolah, tokh kegiatan sekolah tetap berjalan, utamakan keselamatan anak bangsa, bukan ekonomi, dan buka tatap muka sekolah hubungannya dengan nyawa atau kesehatan...';mutajir_mohamat;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:14;b'RT @CNNIndonesia: Mulai Januari 2021, sekolah tatap muka kembali diperbolehkan dengan beberapa syarat. Salah satunya adalah pembatasan juml\xe2\x80\xa6';faiz_zhed;41;Twitter for iPhone;1;[];positif
1,33E+18;22/11/2020 12:14;b'RT @_antaresh: Mendikbud Nadiem Anwar Makarim mengeluarkan kebijakan terkait sekolah tatap mukabl ditengah pandemi . Nadiem mengijinkan kep\xe2\x80\xa6';bang_ajoeen79;9;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:13;b'Sejumlah sekolah di Sulsel usulkan pembelajaran tatap muka https://t.co/VEjyJjtS2k https://t.co/QmusnFxSpI';ElshintaDotcom;0;Twitter Web App;0;[];positif
1,33E+18;22/11/2020 12:13;b'https://t.co/iKFRXVDwJB';antaramakassar;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:13;b'https://t.co/QpuikjNrTS';antaramakassar;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:13;b'Syarat sekolah untuk bisa mengadakan pembelajaran tatap muka harus miliki sarana sanitasi yang mendukung untuk menunjang kesehatan #NyatanyaNyegerin #NegeriPastiBangkit https://t.co/rqZdu274Hw';lalafalcoass8;0;TweetDeck;0;['NyatanyaNyegerin', 'NegeriPastiBangkit'];positif
1,33E+18;22/11/2020 12:12;b'Belajar Tatap Muka Segera Dimulai, KPAI: Hanya 13 Persen Sekolah yang Siap https://t.co/JlwrWogISy #TempoMetro';tempodotco;1;dlvr.it;0;['TempoMetro'];positif
1,33E+18;22/11/2020 12:12;b'Sekolah Tatap Muka Siap Diberlakukan Januari 2021, Ini Kata Menkes Terawan https://t.co/gk1uIMemE0 #DariSuara';suaradotcom;0;dlvr.it;0;['DariSuara'];positif
1,33E+18;22/11/2020 12:12;b'https://t.co/8WQRDaKOMJ';antaramakassar;0;Twitter for Android;0;[];positif
1,33E+18;22/11/2020 12:11;b'RT @CNNIndonesia: Mulai Januari 2021, sekolah tatap muka kembali diperbolehkan dengan beberapa syarat. Salah satunya adalah pembatasan juml\xe2\x80\xa6';LeliWd;41;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:10;b'Untuk bisa melakukan pembelajaran tatap muka, pihak sekolah harus terlebih dahulu memenuhi syarat yang telah ditentukan Kemendikbud #NyatanyaNyegerin #NegeriPastiBangkit https://t.co/JvC24ycA19';lalafalcoass8;0;TweetDeck;0;['NyatanyaNyegerin', 'NegeriPastiBangkit'];positif
1,33E+18;22/11/2020 12:08;b'RT @bogorkab: RILIS RESMI PEMKAB. BOGOR TERKAIT KEBIJAKAN SEKOLAH TATAP MUKA TAHUN 2021 - Kabupaten Bogor \n\nhttps://t.co/zjWnZLWYW7';txtdrbogor;13;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:06;b'Wakil Ketua DPRD DKI Dukung Rencana Belajar Tatap Muka di Sekolah: Wakil Ketua DPRD DKI Jakarta Zita Anjani mendukung langkah Menteri Pendidikan Nadiem Makarim terkait pembukaan belajar tatap muka di sekolah saat pandemi Covid-19. https://t.co/5KX3Dq6UcW';merdekadotcom;0;dlvr.it;0;[];positif
1,33E+18;22/11/2020 12:05;b'omg januari sekolah tatap muka, hi guru2 dajal yang sukanya ngasih tugas, skrg gantian ya siap mengomeli anak muridmu\xf0\x9f\x98\x8a\xf0\x9f\xa4\x8c\xf0\x9f\x8f\xbd';syewho;0;Twitter for iPhone;0;[];positif
1,33E+18;22/11/2020 12:05;b'RT @CNNIndonesia: Mulai Januari 2021, sekolah tatap muka kembali diperbolehkan dengan beberapa syarat. Salah satunya adalah pembatasan juml\xe2\x80\xa6';hinufa_;41;Twitter for Android;1;[];positif
1,33E+18;22/11/2020 12:05;b'Pihak sekolah dan siswa harus melengkapi diri dengan prokes seperti masker, dan penunjang lainnya selama melakukan pembelajaran tatap muka #NyatanyaNyegerin #NegeriPastiBangkit https://t.co/oXmJkHIfF3';gulachica172;0;TweetDeck;0;['NyatanyaNyegerin', 'NegeriPastiBangkit'];positif
